followup_id,trainee_id,placement_id,followup_date,scheduled_month,status,employment_status_at_followup,wage_at_followup,notes
2065,1078,993,2025-05-02,3,completed,employed,10700.0,
2066,1078,993,2025-07-31,6,missed,,,
2067,1078,993,2026-01-27,12,completed,employed,10800.0,
2068,1083,998,2025-04-21,3,completed,employed,10300.0,
2069,1083,998,2025-07-20,6,completed,employed,10700.0,
2070,1083,998,2026-01-16,12,completed,employed,10700.0,
2071,1086,1001,2025-03-31,3,missed,,,
2072,1086,1001,2025-06-29,6,completed,employed,11200.0,
2073,1086,1001,2025-12-26,12,completed,unemployed,,Family circumstances changed
2074,1087,1002,2025-04-11,3,completed,employed,9800.0,
2075,1087,1002,2025-07-10,6,completed,employed,10600.0,
2076,1087,1002,2026-01-06,12,completed,employed,11400.0,
2077,1088,1003,2025-04-29,3,completed,employed,14700.0,
2078,1088,1003,2025-07-28,6,completed,employed,16300.0,
2079,1088,1003,2026-01-24,12,completed,employed,17000.0,
2080,1090,1005,2025-02-11,3,completed,employed,15700.0,
2081,1090,1005,2025-05-12,6,completed,employed,16700.0,
2082,1090,1005,2025-11-08,12,missed,,,
2083,1091,1006,2025-03-18,3,completed,employed,10400.0,
2084,1091,1006,2025-06-16,6,completed,employed,11100.0,
2085,1091,1006,2025-12-13,12,missed,,,
2086,1096,1011,2025-03-31,3,completed,employed,9500.0,
2087,1096,1011,2025-06-29,6,completed,employed,9700.0,
2088,1096,1011,2025-12-26,12,completed,employed,10400.0,
2089,1098,1013,2025-02-08,3,missed,,,
2090,1098,1013,2025-05-09,6,completed,employed,12600.0,
2091,1098,1013,2025-11-05,12,completed,employed,13700.0,
2092,1101,1015,2025-02-17,3,completed,employed,11900.0,
2093,1101,1015,2025-05-18,6,completed,employed,11900.0,
2094,1101,1015,2025-11-14,12,completed,employed,12300.0,
2095,1103,1017,2025-04-02,3,completed,unemployed,,Commute / relocation issues
2096,1103,1017,2025-07-01,6,completed,unemployed,,
2097,1103,1017,2025-12-28,12,missed,,,
2098,1105,1019,2025-03-08,3,completed,employed,14500.0,
2099,1105,1019,2025-06-06,6,completed,unemployed,,Family circumstances changed
2100,1105,1019,2025-12-03,12,completed,unemployed,,
2101,1107,1021,2025-03-01,3,completed,employed,15900.0,
2102,1107,1021,2025-05-30,6,completed,employed,16800.0,
2103,1107,1021,2025-11-26,12,missed,,,
2104,1111,1025,2025-02-26,3,completed,employed,14300.0,
2105,1111,1025,2025-05-27,6,completed,unemployed,,Left due to low wage relative to workload
2106,1111,1025,2025-11-23,12,completed,unemployed,,
2107,1114,1028,2025-02-21,3,completed,unemployed,,Left due to low wage relative to workload
2108,1114,1028,2025-05-22,6,missed,,,
2109,1114,1028,2025-11-18,12,missed,,,
2110,1117,1031,2025-02-25,3,completed,employed,10300.0,
2111,1117,1031,2025-05-26,6,completed,employed,11100.0,
2112,1117,1031,2025-11-22,12,completed,employed,11300.0,
2113,1118,1032,2025-03-18,3,completed,employed,10000.0,
2114,1118,1032,2025-06-16,6,completed,employed,11100.0,
2115,1118,1032,2025-12-13,12,completed,employed,11500.0,
2116,1119,1033,2025-03-31,3,completed,employed,14700.0,
2117,1119,1033,2025-06-29,6,completed,employed,15100.0,
2118,1119,1033,2025-12-26,12,completed,employed,16100.0,
2119,1120,1034,2025-02-23,3,completed,employed,15200.0,
2120,1120,1034,2025-05-24,6,completed,employed,16500.0,
2121,1120,1034,2025-11-20,12,completed,employed,18200.0,
2122,1121,1035,2025-02-08,3,completed,employed,14700.0,
2123,1121,1035,2025-05-09,6,completed,employed,15600.0,
2124,1121,1035,2025-11-05,12,completed,employed,17000.0,
2125,1122,1036,2025-02-15,3,completed,employed,14000.0,
2126,1122,1036,2025-05-16,6,completed,employed,14400.0,
2127,1122,1036,2025-11-12,12,completed,employed,15100.0,
2128,1123,1037,2025-02-24,3,completed,unemployed,,Workplace conditions / employer issues
2129,1123,1037,2025-05-25,6,completed,unemployed,,
2130,1123,1037,2025-11-21,12,completed,unemployed,,
2131,1125,1039,2025-03-10,3,completed,employed,11800.0,
2132,1125,1039,2025-06-08,6,completed,employed,12700.0,
2133,1125,1039,2025-12-05,12,completed,employed,13000.0,
2134,1130,1042,2025-03-17,3,completed,employed,11200.0,
2135,1130,1042,2025-06-15,6,completed,employed,11800.0,
2136,1130,1042,2025-12-12,12,completed,employed,12500.0,
2137,1132,1044,2025-03-24,3,completed,employed,9600.0,
2138,1132,1044,2025-06-22,6,completed,employed,10300.0,
2139,1132,1044,2025-12-19,12,completed,employed,10800.0,
2140,1133,1045,2025-03-10,3,completed,employed,12400.0,
2141,1133,1045,2025-06-08,6,completed,employed,12800.0,
2142,1133,1045,2025-12-05,12,missed,,,
2143,1134,1046,2025-02-12,3,completed,unemployed,,Commute / relocation issues
2144,1134,1046,2025-05-13,6,completed,unemployed,,
2145,1134,1046,2025-11-09,12,completed,unemployed,,
2146,1135,1047,2025-03-05,3,missed,,,
2147,1135,1047,2025-06-03,6,completed,employed,10100.0,
2148,1135,1047,2025-11-30,12,completed,unemployed,,Moved to a better opportunity
2149,1136,1048,2025-02-22,3,completed,employed,10200.0,
2150,1136,1048,2025-05-23,6,completed,employed,11000.0,
2151,1136,1048,2025-11-19,12,missed,,,
2152,1138,1050,2025-03-13,3,missed,,,
2153,1138,1050,2025-06-11,6,completed,employed,13900.0,
2154,1138,1050,2025-12-08,12,missed,,,
2155,1139,1051,2025-03-28,3,completed,employed,13100.0,
2156,1139,1051,2025-06-26,6,missed,,,
2157,1139,1051,2025-12-23,12,completed,employed,13700.0,
2158,1140,1052,2025-03-29,3,completed,employed,14100.0,
2159,1140,1052,2025-06-27,6,completed,employed,14600.0,
2160,1140,1052,2025-12-24,12,completed,unemployed,,Left due to low wage relative to workload
2161,1141,1053,2025-03-12,3,completed,employed,13400.0,
2162,1141,1053,2025-06-10,6,completed,employed,14000.0,
2163,1141,1053,2025-12-07,12,completed,unemployed,,Moved to a better opportunity
2164,1142,1054,2025-02-12,3,completed,employed,11900.0,
2165,1142,1054,2025-05-13,6,completed,employed,12500.0,
2166,1142,1054,2025-11-09,12,completed,employed,13400.0,
2167,1143,1055,2025-03-27,3,missed,,,
2168,1143,1055,2025-06-25,6,completed,unemployed,,Left due to low wage relative to workload
2169,1143,1055,2025-12-22,12,completed,unemployed,,
2170,1145,1057,2025-02-18,3,missed,,,
2171,1145,1057,2025-05-19,6,missed,,,
2172,1145,1057,2025-11-15,12,completed,unemployed,,Left due to low wage relative to workload
2173,1148,1059,2025-04-16,3,completed,employed,10600.0,
2174,1148,1059,2025-07-15,6,completed,employed,11100.0,
2175,1148,1059,2026-01-11,12,completed,employed,12200.0,
2176,1149,1060,2025-02-19,3,completed,employed,12300.0,
2177,1149,1060,2025-05-20,6,completed,employed,12300.0,
2178,1149,1060,2025-11-16,12,completed,employed,12800.0,
2179,1153,1063,2025-03-01,3,completed,employed,10600.0,
2180,1153,1063,2025-05-30,6,completed,employed,11000.0,
2181,1153,1063,2025-11-26,12,missed,,,
2182,1155,1064,2025-03-15,3,missed,,,
2183,1155,1064,2025-06-13,6,completed,employed,10400.0,
2184,1155,1064,2025-12-10,12,missed,,,
2185,1156,1065,2025-02-07,3,completed,employed,10700.0,
2186,1156,1065,2025-05-08,6,missed,,,
2187,1156,1065,2025-11-04,12,completed,employed,11300.0,
2188,1157,1066,2024-09-10,3,completed,employed,12100.0,
2189,1157,1066,2024-12-09,6,completed,employed,12900.0,
2190,1157,1066,2025-06-07,12,completed,employed,13700.0,
2191,1161,1069,2024-10-18,3,completed,employed,15700.0,
2192,1161,1069,2025-01-16,6,completed,employed,16600.0,
2193,1161,1069,2025-07-15,12,missed,,,
2194,1162,1070,2024-09-16,3,completed,employed,14100.0,
2195,1162,1070,2024-12-15,6,completed,employed,15100.0,
2196,1162,1070,2025-06-13,12,completed,employed,15300.0,
2197,1163,1071,2024-10-24,3,missed,,,
2198,1163,1071,2025-01-22,6,completed,employed,12100.0,
2199,1163,1071,2025-07-21,12,completed,employed,11700.0,
2200,1169,1077,2024-08-30,3,completed,employed,14500.0,
2201,1169,1077,2024-11-28,6,completed,employed,15300.0,
2202,1169,1077,2025-05-27,12,completed,employed,16000.0,
2203,1170,1078,2024-10-17,3,completed,employed,15300.0,
2204,1170,1078,2025-01-15,6,completed,employed,15900.0,
2205,1170,1078,2025-07-14,12,completed,employed,16400.0,
2206,1174,1081,2024-08-25,3,completed,employed,14000.0,
2207,1174,1081,2024-11-23,6,completed,employed,15100.0,
2208,1174,1081,2025-05-22,12,completed,employed,16200.0,
2209,1176,1082,2024-10-05,3,missed,,,
2210,1176,1082,2025-01-03,6,missed,,,
2211,1176,1082,2025-07-02,12,completed,employed,11000.0,
2212,1179,1084,2024-09-24,3,completed,employed,11600.0,
2213,1179,1084,2024-12-23,6,completed,employed,12000.0,
2214,1179,1084,2025-06-21,12,completed,employed,12800.0,
2215,1181,1086,2024-10-02,3,completed,employed,15600.0,
2216,1181,1086,2024-12-31,6,completed,employed,16700.0,
2217,1181,1086,2025-06-29,12,completed,employed,16400.0,
2218,1184,1088,2024-10-20,3,completed,employed,12800.0,
2219,1184,1088,2025-01-18,6,completed,employed,13300.0,
2220,1184,1088,2025-07-17,12,completed,employed,13400.0,
2221,1185,1089,2024-10-14,3,completed,employed,14200.0,
2222,1185,1089,2025-01-12,6,completed,employed,15000.0,
2223,1185,1089,2025-07-11,12,completed,employed,15200.0,
2224,1187,1090,2024-09-11,3,completed,employed,13600.0,
2225,1187,1090,2024-12-10,6,missed,,,
2226,1187,1090,2025-06-08,12,completed,unemployed,,Job did not match trained skillset
2227,1191,1093,2024-09-21,3,completed,employed,11400.0,
2228,1191,1093,2024-12-20,6,completed,employed,11900.0,
2229,1191,1093,2025-06-18,12,completed,employed,13200.0,
2230,1192,1094,2024-09-02,3,completed,unemployed,,Moved to a better opportunity
2231,1192,1094,2024-12-01,6,completed,unemployed,,
2232,1192,1094,2025-05-30,12,completed,unemployed,,
2233,1194,1096,2024-10-03,3,completed,employed,11500.0,
2234,1194,1096,2025-01-01,6,completed,employed,11600.0,
2235,1194,1096,2025-06-30,12,completed,employed,11500.0,
2236,1206,1108,2024-10-16,3,completed,employed,15500.0,
2237,1206,1108,2025-01-14,6,missed,,,
2238,1206,1108,2025-07-13,12,completed,employed,15400.0,
2239,1207,1109,2024-10-16,3,completed,employed,14400.0,
2240,1207,1109,2025-01-14,6,completed,unemployed,,Left due to low wage relative to workload
2241,1207,1109,2025-07-13,12,completed,unemployed,,
2242,1208,1110,2024-08-30,3,completed,employed,10300.0,
2243,1208,1110,2024-11-28,6,completed,employed,10400.0,
2244,1208,1110,2025-05-27,12,completed,employed,11000.0,
2245,1210,1111,2024-09-19,3,missed,,,
2246,1210,1111,2024-12-18,6,completed,employed,11700.0,
2247,1210,1111,2025-06-16,12,completed,employed,12200.0,
2248,1212,1113,2024-09-20,3,completed,employed,12500.0,
2249,1212,1113,2024-12-19,6,missed,,,
2250,1212,1113,2025-06-17,12,completed,employed,13400.0,
2251,1213,1114,2024-10-18,3,missed,,,
2252,1213,1114,2025-01-16,6,completed,employed,15200.0,
2253,1213,1114,2025-07-15,12,completed,employed,15900.0,
2254,1214,1115,2024-09-18,3,completed,unemployed,,Left due to low wage relative to workload
2255,1214,1115,2024-12-17,6,completed,unemployed,,
2256,1214,1115,2025-06-15,12,completed,unemployed,,
2257,1215,1116,2024-09-05,3,completed,employed,9700.0,
2258,1215,1116,2024-12-04,6,completed,employed,9900.0,
2259,1215,1116,2025-06-02,12,completed,employed,10500.0,
2260,1216,1117,2024-10-11,3,completed,employed,14200.0,
2261,1216,1117,2025-01-09,6,completed,employed,15100.0,
2262,1216,1117,2025-07-08,12,completed,employed,14700.0,
2263,1220,1121,2024-09-28,3,completed,employed,15100.0,
2264,1220,1121,2024-12-27,6,completed,employed,16100.0,
2265,1220,1121,2025-06-25,12,completed,unemployed,,Job did not match trained skillset
2266,1222,1123,2024-10-10,3,completed,employed,14300.0,
2267,1222,1123,2025-01-08,6,completed,employed,15100.0,
2268,1222,1123,2025-07-07,12,completed,employed,14900.0,
2269,1223,1124,2024-10-16,3,completed,employed,13500.0,
2270,1223,1124,2025-01-14,6,completed,employed,14100.0,
2271,1223,1124,2025-07-13,12,missed,,,
2272,1226,1127,2024-09-16,3,completed,employed,11200.0,
2273,1226,1127,2024-12-15,6,completed,employed,11500.0,
2274,1226,1127,2025-06-13,12,completed,employed,12200.0,
2275,1232,1132,2024-09-12,3,completed,employed,11900.0,
2276,1232,1132,2024-12-11,6,completed,employed,12100.0,
2277,1232,1132,2025-06-09,12,completed,employed,12900.0,
2278,1234,1133,2024-08-31,3,completed,employed,9000.0,
2279,1234,1133,2024-11-29,6,missed,,,
2280,1234,1133,2025-05-28,12,completed,employed,9100.0,
2281,1235,1134,2024-08-08,3,completed,employed,12300.0,
2282,1235,1134,2024-11-06,6,completed,employed,12900.0,
2283,1235,1134,2025-05-05,12,missed,,,
2284,1244,1143,2024-08-29,3,completed,employed,11100.0,
2285,1244,1143,2024-11-27,6,completed,employed,11700.0,
2286,1244,1143,2025-05-26,12,completed,employed,12100.0,
2287,1249,1148,2024-09-19,3,missed,,,
2288,1249,1148,2024-12-18,6,missed,,,
2289,1249,1148,2025-06-16,12,completed,employed,9400.0,
2290,1254,1152,2024-08-18,3,completed,unemployed,,Left due to low wage relative to workload
2291,1254,1152,2024-11-16,6,completed,unemployed,,
2292,1254,1152,2025-05-15,12,completed,unemployed,,
2293,1255,1153,2024-08-02,3,completed,employed,9500.0,
2294,1255,1153,2024-10-31,6,missed,,,
2295,1255,1153,2025-04-29,12,completed,employed,9500.0,
2296,1259,1157,2024-08-15,3,completed,employed,11600.0,
2297,1259,1157,2024-11-13,6,completed,employed,12000.0,
2298,1259,1157,2025-05-12,12,missed,,,
2299,1263,1161,2024-10-04,3,completed,employed,10700.0,
2300,1263,1161,2025-01-02,6,completed,employed,11400.0,
2301,1263,1161,2025-07-01,12,completed,employed,11900.0,
2302,1264,1162,2024-09-19,3,completed,employed,10500.0,
2303,1264,1162,2024-12-18,6,completed,employed,11100.0,
2304,1264,1162,2025-06-16,12,completed,employed,11500.0,
2305,1265,1163,2024-09-11,3,completed,employed,11900.0,
2306,1265,1163,2024-12-10,6,completed,employed,12400.0,
2307,1265,1163,2025-06-08,12,completed,unemployed,,Health-related reasons
2308,1267,1165,2024-09-23,3,completed,employed,9900.0,
2309,1267,1165,2024-12-22,6,completed,employed,10400.0,
2310,1267,1165,2025-06-20,12,completed,employed,10800.0,
2311,1270,1168,2024-08-30,3,missed,,,
2312,1270,1168,2024-11-28,6,missed,,,
2313,1270,1168,2025-05-27,12,missed,,,
2314,1271,1169,2024-09-03,3,completed,employed,10500.0,
2315,1271,1169,2024-12-02,6,completed,employed,10800.0,
2316,1271,1169,2025-05-31,12,completed,employed,11800.0,
2317,1272,1170,2024-09-24,3,missed,,,
2318,1272,1170,2024-12-23,6,missed,,,
2319,1272,1170,2025-06-21,12,completed,employed,12400.0,
2320,1275,1173,2024-08-13,3,completed,employed,12200.0,
2321,1275,1173,2024-11-11,6,missed,,,
2322,1275,1173,2025-05-10,12,completed,employed,12100.0,
2323,1276,1174,2024-09-04,3,completed,employed,9800.0,
2324,1276,1174,2024-12-03,6,completed,employed,9700.0,
2325,1276,1174,2025-06-01,12,completed,employed,10200.0,
2326,1277,1175,2024-09-01,3,missed,,,
2327,1277,1175,2024-11-30,6,completed,employed,11000.0,
2328,1277,1175,2025-05-29,12,completed,employed,11400.0,
2329,1278,1176,2024-08-27,3,completed,employed,10500.0,
2330,1278,1176,2024-11-25,6,completed,employed,10800.0,
2331,1278,1176,2025-05-24,12,completed,employed,11000.0,
2332,1280,1178,2024-09-21,3,completed,employed,12500.0,
2333,1280,1178,2024-12-20,6,completed,employed,13300.0,
2334,1280,1178,2025-06-18,12,completed,employed,14700.0,
2335,1282,1180,2024-07-30,3,missed,,,
2336,1282,1180,2024-10-28,6,completed,employed,10100.0,
2337,1282,1180,2025-04-26,12,missed,,,
2338,1285,1183,2024-08-27,3,completed,employed,9300.0,
2339,1285,1183,2024-11-25,6,missed,,,
2340,1285,1183,2025-05-24,12,completed,unemployed,,Moved to a better opportunity
2341,1287,1185,2024-08-20,3,completed,unemployed,,Commute / relocation issues
2342,1287,1185,2024-11-18,6,completed,unemployed,,
2343,1287,1185,2025-05-17,12,completed,unemployed,,
2344,1289,1186,2024-08-26,3,completed,employed,12600.0,
2345,1289,1186,2024-11-24,6,completed,employed,13700.0,
2346,1289,1186,2025-05-23,12,missed,,,
2347,1290,1187,2024-08-07,3,completed,employed,13000.0,
2348,1290,1187,2024-11-05,6,completed,employed,13300.0,
2349,1290,1187,2025-05-04,12,completed,employed,14100.0,
2350,1293,1190,2025-10-05,3,completed,employed,12800.0,
2351,1293,1190,2026-01-03,6,completed,employed,13500.0,
2352,1293,1190,2026-07-02,12,completed,employed,14300.0,
2353,1294,1191,2025-10-07,3,completed,employed,11300.0,
2354,1294,1191,2026-01-05,6,completed,employed,12000.0,
2355,1294,1191,2026-07-04,12,completed,employed,12800.0,
2356,1296,1193,2025-10-06,3,completed,unemployed,,Commute / relocation issues
2357,1296,1193,2026-01-04,6,completed,unemployed,,
2358,1296,1193,2026-07-03,12,completed,unemployed,,
2359,1298,1194,2025-09-02,3,completed,employed,13500.0,
2360,1298,1194,2025-12-01,6,missed,,,
2361,1298,1194,2026-05-30,12,completed,employed,13600.0,
2362,1300,1195,2025-10-13,3,missed,,,
2363,1300,1195,2026-01-11,6,completed,employed,14000.0,
2364,1300,1195,2026-07-10,12,completed,employed,14100.0,
2365,1301,1196,2025-09-29,3,missed,,,
2366,1301,1196,2025-12-28,6,completed,employed,12900.0,
2367,1301,1196,2026-06-26,12,missed,,,
2368,1302,1197,2025-08-21,3,completed,employed,11200.0,
2369,1302,1197,2025-11-19,6,completed,employed,11400.0,
2370,1302,1197,2026-05-18,12,missed,,,
2371,1304,1198,2025-09-14,3,completed,employed,10900.0,
2372,1304,1198,2025-12-13,6,completed,employed,11100.0,
2373,1304,1198,2026-06-11,12,completed,employed,11500.0,
2374,1305,1199,2025-08-23,3,completed,employed,11400.0,
2375,1305,1199,2025-11-21,6,completed,employed,12400.0,
2376,1305,1199,2026-05-20,12,missed,,,
2377,1307,1201,2025-10-02,3,completed,employed,13100.0,
2378,1307,1201,2025-12-31,6,completed,employed,14500.0,
2379,1307,1201,2026-06-29,12,completed,employed,16000.0,
2380,1315,1208,2025-08-24,3,completed,employed,11600.0,
2381,1315,1208,2025-11-22,6,completed,employed,12500.0,
2382,1315,1208,2026-05-21,12,completed,employed,13400.0,
2383,1317,1210,2025-09-01,3,completed,employed,12700.0,
2384,1317,1210,2025-11-30,6,completed,employed,12900.0,
2385,1317,1210,2026-05-29,12,completed,employed,12800.0,
2386,1318,1211,2025-09-22,3,completed,employed,9700.0,
2387,1318,1211,2025-12-21,6,completed,employed,10000.0,
2388,1318,1211,2026-06-19,12,completed,employed,10900.0,
2389,1319,1212,2025-08-20,3,completed,employed,13400.0,
2390,1319,1212,2025-11-18,6,completed,employed,13400.0,
2391,1319,1212,2026-05-17,12,completed,unemployed,,Family circumstances changed
2392,1322,1215,2025-10-15,3,completed,employed,13700.0,
2393,1322,1215,2026-01-13,6,completed,employed,14400.0,
2394,1322,1215,2026-07-12,12,missed,,,
2395,1324,1217,2025-10-08,3,completed,unemployed,,Moved to a better opportunity
2396,1324,1217,2026-01-06,6,completed,unemployed,,
2397,1324,1217,2026-07-05,12,completed,unemployed,,
2398,1325,1218,2025-09-13,3,completed,employed,10500.0,
2399,1325,1218,2025-12-12,6,completed,employed,11700.0,
2400,1325,1218,2026-06-10,12,completed,employed,11700.0,
2401,1327,1220,2025-10-17,3,missed,,,
2402,1327,1220,2026-01-15,6,completed,employed,11700.0,
2403,1327,1220,2026-07-14,12,completed,employed,12200.0,
2404,1332,1224,2025-08-20,3,completed,employed,10600.0,
2405,1332,1224,2025-11-18,6,completed,employed,10500.0,
2406,1332,1224,2026-05-17,12,missed,,,
2407,1333,1225,2025-09-10,3,completed,employed,11900.0,
2408,1333,1225,2025-12-09,6,completed,unemployed,,Health-related reasons
2409,1333,1225,2026-06-07,12,completed,unemployed,,
2410,1339,1231,2025-08-23,3,completed,employed,11800.0,
2411,1339,1231,2025-11-21,6,missed,,,
2412,1339,1231,2026-05-20,12,completed,unemployed,,Left due to low wage relative to workload
2413,1341,1233,2025-08-21,3,completed,employed,10800.0,
2414,1341,1233,2025-11-19,6,completed,employed,11100.0,
2415,1341,1233,2026-05-18,12,completed,employed,11100.0,
2416,1343,1235,2025-08-30,3,completed,employed,11000.0,
2417,1343,1235,2025-11-28,6,completed,unemployed,,Family circumstances changed
2418,1343,1235,2026-05-27,12,completed,unemployed,,
2419,1346,1238,2025-08-26,3,completed,employed,10200.0,
2420,1346,1238,2025-11-24,6,completed,employed,11100.0,
2421,1346,1238,2026-05-23,12,completed,employed,11800.0,
2422,1348,1240,2025-09-18,3,completed,employed,10500.0,
2423,1348,1240,2025-12-17,6,completed,unemployed,,Moved to a better opportunity
2424,1348,1240,2026-06-15,12,completed,unemployed,,
2425,1349,1241,2025-09-25,3,completed,unemployed,,Left due to low wage relative to workload
2426,1349,1241,2025-12-24,6,completed,unemployed,,
2427,1349,1241,2026-06-22,12,completed,unemployed,,
2428,1350,1242,2025-08-30,3,missed,,,
2429,1350,1242,2025-11-28,6,completed,employed,9900.0,
2430,1350,1242,2026-05-27,12,completed,employed,10400.0,
2431,1351,1243,2025-09-02,3,completed,employed,9800.0,
2432,1351,1243,2025-12-01,6,completed,employed,10100.0,
2433,1351,1243,2026-05-30,12,completed,employed,10500.0,
2434,1356,1247,2025-08-22,3,completed,employed,10600.0,
2435,1356,1247,2025-11-20,6,completed,employed,11100.0,
2436,1356,1247,2026-05-19,12,completed,employed,11800.0,
2437,1357,1248,2025-10-02,3,completed,employed,11100.0,
2438,1357,1248,2025-12-31,6,completed,employed,11600.0,
2439,1357,1248,2026-06-29,12,completed,employed,12000.0,
2440,1358,1249,2025-09-08,3,completed,employed,10200.0,
2441,1358,1249,2025-12-07,6,completed,employed,11300.0,
2442,1358,1249,2026-06-05,12,completed,employed,11900.0,
2443,1363,1253,2024-10-21,3,completed,employed,9600.0,
2444,1363,1253,2025-01-19,6,completed,unemployed,,Left due to low wage relative to workload
2445,1363,1253,2025-07-18,12,completed,unemployed,,
2446,1365,1255,2024-09-23,3,completed,employed,11000.0,
2447,1365,1255,2024-12-22,6,missed,,,
2448,1365,1255,2025-06-20,12,completed,employed,12200.0,
2449,1367,1257,2024-10-26,3,completed,employed,10800.0,
2450,1367,1257,2025-01-24,6,completed,employed,11600.0,
2451,1367,1257,2025-07-23,12,completed,unemployed,,Job did not match trained skillset
2452,1368,1258,2024-09-27,3,completed,employed,12700.0,
2453,1368,1258,2024-12-26,6,completed,employed,12700.0,
2454,1368,1258,2025-06-24,12,completed,employed,12900.0,
2455,1371,1261,2024-09-26,3,completed,employed,13600.0,
2456,1371,1261,2024-12-25,6,completed,employed,14400.0,
2457,1371,1261,2025-06-23,12,completed,employed,15600.0,
2458,1372,1262,2024-09-30,3,completed,employed,11600.0,
2459,1372,1262,2024-12-29,6,completed,employed,11800.0,
2460,1372,1262,2025-06-27,12,completed,employed,13000.0,
2461,1374,1264,2024-09-27,3,completed,unemployed,,Workplace conditions / employer issues
2462,1374,1264,2024-12-26,6,completed,unemployed,,
2463,1374,1264,2025-06-24,12,completed,unemployed,,
2464,1378,1268,2024-10-12,3,missed,,,
2465,1378,1268,2025-01-10,6,completed,employed,13600.0,
2466,1378,1268,2025-07-09,12,missed,,,
2467,1380,1270,2024-09-10,3,completed,unemployed,,Family circumstances changed
2468,1380,1270,2024-12-09,6,completed,unemployed,,
2469,1380,1270,2025-06-07,12,completed,unemployed,,
2470,1383,1272,2024-11-11,3,completed,employed,11900.0,
2471,1383,1272,2025-02-09,6,completed,employed,12500.0,
2472,1383,1272,2025-08-08,12,completed,employed,13400.0,
2473,1385,1274,2024-10-04,3,completed,employed,10600.0,
2474,1385,1274,2025-01-02,6,missed,,,
2475,1385,1274,2025-07-01,12,completed,employed,11000.0,
2476,1389,1278,2024-10-24,3,completed,employed,12300.0,
2477,1389,1278,2025-01-22,6,completed,employed,12800.0,
2478,1389,1278,2025-07-21,12,completed,employed,13900.0,
2479,1391,1280,2024-10-16,3,completed,employed,11300.0,
2480,1391,1280,2025-01-14,6,completed,employed,11500.0,
2481,1391,1280,2025-07-13,12,completed,employed,11700.0,
2482,1396,1283,2024-11-07,3,completed,employed,11900.0,
2483,1396,1283,2025-02-05,6,completed,unemployed,,Commute / relocation issues
2484,1396,1283,2025-08-04,12,completed,unemployed,,
2485,1400,1286,2024-10-27,3,completed,employed,10200.0,
2486,1400,1286,2025-01-25,6,completed,employed,10300.0,
2487,1400,1286,2025-07-24,12,completed,employed,10300.0,
2488,1403,1289,2024-10-20,3,completed,employed,10100.0,
2489,1403,1289,2025-01-18,6,completed,employed,10300.0,
2490,1403,1289,2025-07-17,12,missed,,,
2491,1404,1290,2024-09-05,3,completed,employed,10800.0,
2492,1404,1290,2024-12-04,6,completed,employed,11400.0,
2493,1404,1290,2025-06-02,12,missed,,,
2494,1405,1291,2024-10-10,3,completed,employed,13200.0,
2495,1405,1291,2025-01-08,6,completed,employed,14100.0,
2496,1405,1291,2025-07-07,12,completed,unemployed,,Family circumstances changed
2497,1408,1293,2024-11-06,3,completed,employed,11400.0,
2498,1408,1293,2025-02-04,6,completed,employed,11600.0,
2499,1408,1293,2025-08-03,12,completed,employed,12300.0,
2500,1409,1294,2024-10-20,3,completed,employed,10400.0,
2501,1409,1294,2025-01-18,6,completed,employed,11200.0,
2502,1409,1294,2025-07-17,12,completed,employed,11800.0,
2503,1410,1295,2024-10-12,3,completed,employed,12300.0,
2504,1410,1295,2025-01-10,6,completed,employed,13000.0,
2505,1410,1295,2025-07-09,12,missed,,,
2506,1412,1297,2024-09-12,3,completed,employed,12100.0,
2507,1412,1297,2024-12-11,6,missed,,,
2508,1412,1297,2025-06-09,12,completed,employed,12500.0,
2509,1417,1302,2024-11-10,3,completed,employed,13600.0,
2510,1417,1302,2025-02-08,6,completed,employed,13400.0,
2511,1417,1302,2025-08-07,12,completed,employed,14200.0,
2512,1418,1303,2024-10-24,3,missed,,,
2513,1418,1303,2025-01-22,6,completed,employed,9700.0,
2514,1418,1303,2025-07-21,12,completed,employed,9700.0,
2515,1419,1304,2024-10-28,3,missed,,,
2516,1419,1304,2025-01-26,6,completed,employed,12800.0,
2517,1419,1304,2025-07-25,12,completed,employed,13200.0,
2518,1422,1307,2024-09-19,3,completed,employed,12200.0,
2519,1422,1307,2024-12-18,6,completed,unemployed,,Left due to low wage relative to workload
2520,1422,1307,2025-06-16,12,completed,unemployed,,
2521,1424,1308,2024-09-23,3,completed,employed,12100.0,
2522,1424,1308,2024-12-22,6,completed,employed,12500.0,
2523,1424,1308,2025-06-20,12,completed,employed,12900.0,
2524,1425,1309,2024-09-08,3,completed,employed,11200.0,
2525,1425,1309,2024-12-07,6,completed,employed,11500.0,
2526,1425,1309,2025-06-05,12,completed,unemployed,,Moved to a better opportunity
2527,1426,1310,2024-10-15,3,completed,employed,9500.0,
2528,1426,1310,2025-01-13,6,completed,employed,9800.0,
2529,1426,1310,2025-07-12,12,completed,employed,10100.0,
2530,1430,1313,2025-06-26,3,completed,employed,10600.0,
2531,1430,1313,2025-09-24,6,completed,employed,11600.0,
2532,1430,1313,2026-03-23,12,completed,employed,12800.0,
2533,1436,1319,2025-06-20,3,completed,employed,10200.0,
2534,1436,1319,2025-09-18,6,completed,employed,10400.0,
2535,1436,1319,2026-03-17,12,completed,employed,10800.0,
