placement_id,trainee_id,training_id,placement_type,employer_id,job_title,job_sector,start_date,source,verification_status,non_placement_reason_text
1213,1320,1320,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1214,1321,1321,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1215,1322,1322,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-17,dashboard,confirmed,
1216,1323,1323,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1217,1324,1324,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-10,dashboard,confirmed,
1218,1325,1325,wage_employment,28.0,Hospitality Associate,Hospitality,2025-06-15,dashboard,unverified,
1219,1326,1326,not_placed,,,,,dashboard,unverified,No suitable openings in area
1220,1327,1327,apprenticeship,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-19,dashboard,unverified,
1221,1328,1328,not_placed,,,,,dashboard,unverified,Wage offered too low
1222,1329,1329,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1223,1331,1331,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1224,1332,1332,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-05-22,dashboard,confirmed,
1225,1333,1333,self_employment,,Hospitality Associate,Hospitality,2025-06-12,dashboard,unverified,
1226,1334,1334,not_placed,,,,,dashboard,unverified,No suitable openings in area
1227,1335,1335,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1228,1336,1336,not_placed,,,,,dashboard,unverified,Health-related reasons
1229,1337,1337,not_placed,,,,,dashboard,unverified,No suitable openings in area
1230,1338,1338,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1231,1339,1339,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-05-25,dashboard,confirmed,
1232,1340,1340,not_placed,,,,,dashboard,unverified,Wage offered too low
1233,1341,1341,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-05-23,dashboard,confirmed,
1234,1342,1342,not_placed,,,,,dashboard,unverified,Pursuing further education
1235,1343,1343,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-06-01,dashboard,confirmed,
1236,1344,1344,not_placed,,,,,dashboard,unverified,Wage offered too low
1237,1345,1345,not_placed,,,,,dashboard,unverified,Pursuing further education
1238,1346,1346,wage_employment,29.0,Hospitality Associate,Hospitality,2025-05-28,dashboard,unverified,
1239,1347,1347,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1240,1348,1348,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-06-20,dashboard,unverified,
1241,1349,1349,apprenticeship,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-06-27,dashboard,confirmed,
1242,1350,1350,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-06-01,dashboard,confirmed,
1243,1351,1351,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-06-04,dashboard,confirmed,
1244,1352,1352,not_placed,,,,,dashboard,unverified,Pursuing further education
1245,1354,1354,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1246,1355,1355,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1247,1356,1356,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-05-24,dashboard,confirmed,
1248,1357,1357,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-07-04,dashboard,unverified,
1249,1358,1358,wage_employment,26.0,Hospitality Associate,Hospitality,2025-06-10,dashboard,confirmed,
1250,1359,1359,not_placed,,,,,dashboard,unverified,No suitable openings in area
1251,1361,1361,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1252,1362,1362,not_placed,,,,,dashboard,unverified,Wage offered too low
1253,1363,1363,apprenticeship,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-23,dashboard,unverified,
1254,1364,1364,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1255,1365,1365,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-25,dashboard,confirmed,
1256,1366,1366,not_placed,,,,,dashboard,unverified,Wage offered too low
1257,1367,1367,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-07-28,dashboard,confirmed,
1258,1368,1368,apprenticeship,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-29,dashboard,confirmed,
1259,1369,1369,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1260,1370,1370,not_placed,,,,,dashboard,unverified,Wage offered too low
1261,1371,1371,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-28,dashboard,confirmed,
1262,1372,1372,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-02,dashboard,confirmed,
1263,1373,1373,not_placed,,,,,dashboard,unverified,No suitable openings in area
1264,1374,1374,apprenticeship,28.0,Hospitality Associate,Hospitality,2024-06-29,dashboard,confirmed,
1265,1375,1375,not_placed,,,,,dashboard,unverified,Wage offered too low
1266,1376,1376,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1267,1377,1377,not_placed,,,,,dashboard,unverified,Wage offered too low
1268,1378,1378,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-07-14,dashboard,confirmed,
1269,1379,1379,not_placed,,,,,dashboard,unverified,Pursuing further education
1270,1380,1380,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-12,dashboard,unverified,
1271,1382,1382,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1272,1383,1383,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-08-13,dashboard,unverified,
1273,1384,1384,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1274,1385,1385,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-06,dashboard,unverified,
1275,1386,1386,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1276,1387,1387,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1277,1388,1388,not_placed,,,,,dashboard,unverified,Wage offered too low
1278,1389,1389,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-26,dashboard,unverified,
1279,1390,1390,not_placed,,,,,dashboard,unverified,Pursuing further education
1280,1391,1391,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-18,dashboard,confirmed,
1281,1392,1392,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1282,1395,1395,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1283,1396,1396,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-08-09,dashboard,disputed,
1284,1398,1398,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1285,1399,1399,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1286,1400,1400,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-29,dashboard,confirmed,
1287,1401,1401,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1288,1402,1402,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1289,1403,1403,self_employment,,Hospitality Associate,Hospitality,2024-07-22,dashboard,unverified,
1290,1404,1404,self_employment,,Hospitality Associate,Hospitality,2024-06-07,dashboard,confirmed,
1291,1405,1405,wage_employment,26.0,Hospitality Associate,Hospitality,2024-07-12,dashboard,unverified,
1292,1407,1407,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1293,1408,1408,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-08-08,dashboard,unverified,
1294,1409,1409,wage_employment,29.0,Hospitality Associate,Hospitality,2024-07-22,dashboard,confirmed,
1295,1410,1410,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-14,dashboard,confirmed,
1296,1411,1411,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1297,1412,1412,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-14,dashboard,unverified,
1298,1413,1413,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1299,1414,1414,not_placed,,,,,dashboard,unverified,No suitable openings in area
1300,1415,1415,not_placed,,,,,dashboard,unverified,Wage offered too low
1301,1416,1416,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1302,1417,1417,wage_employment,26.0,Hospitality Associate,Hospitality,2024-08-12,dashboard,confirmed,
1303,1418,1418,apprenticeship,27.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-26,dashboard,confirmed,
1304,1419,1419,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-07-30,dashboard,confirmed,
1305,1420,1420,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1306,1421,1421,not_placed,,,,,dashboard,unverified,Wage offered too low
1307,1422,1422,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2024-06-21,dashboard,unverified,
1308,1424,1424,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-06-25,dashboard,unverified,
1309,1425,1425,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2024-06-10,dashboard,unverified,
1310,1426,1426,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2024-07-17,dashboard,unverified,
1311,1427,1427,not_placed,,,,,dashboard,unverified,No suitable openings in area
1312,1429,1429,not_placed,,,,,dashboard,unverified,Wage offered too low
1313,1430,1430,apprenticeship,29.0,Hospitality Associate,Hospitality,2025-03-28,dashboard,unverified,
1314,1431,1431,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1315,1432,1432,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1316,1433,1433,not_placed,,,,,dashboard,unverified,No suitable openings in area
1317,1434,1434,not_placed,,,,,dashboard,unverified,Wage offered too low
1318,1435,1435,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1319,1436,1436,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-22,dashboard,confirmed,
1320,1437,1437,not_placed,,,,,dashboard,unverified,Pursuing further education
1321,1438,1438,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-03-02,dashboard,unverified,
1322,1440,1440,apprenticeship,26.0,Hospitality Associate,Hospitality,2025-03-03,dashboard,unverified,
1323,1442,1442,apprenticeship,28.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-28,dashboard,unverified,
1324,1444,1444,not_placed,,,,,dashboard,unverified,Wage offered too low
1325,1445,1445,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-20,dashboard,unverified,
1326,1446,1446,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-21,dashboard,confirmed,
1327,1447,1447,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-04-25,dashboard,confirmed,
1328,1448,1448,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1329,1449,1449,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-21,dashboard,unverified,
1330,1450,1450,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1331,1451,1451,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1332,1452,1452,wage_employment,27.0,Hospitality Associate,Hospitality,2025-04-18,dashboard,confirmed,
1333,1453,1453,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-20,dashboard,unverified,
1334,1454,1454,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1335,1455,1455,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-20,dashboard,unverified,
1336,1456,1456,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-03-21,dashboard,unverified,
1337,1457,1457,wage_employment,26.0,Hospitality Associate,Hospitality,2025-04-03,dashboard,unverified,
1338,1458,1458,wage_employment,27.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-16,dashboard,confirmed,
1339,1459,1459,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-04-21,dashboard,confirmed,
1340,1460,1460,wage_employment,26.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-24,dashboard,confirmed,
1341,1461,1461,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
1342,1462,1462,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-27,dashboard,unverified,
1343,1463,1463,not_placed,,,,,dashboard,unverified,Wage offered too low
1344,1464,1464,not_placed,,,,,dashboard,unverified,No suitable openings in area
1345,1465,1465,wage_employment,28.0,Hospitality Helper (low-relevance role),Hospitality,2025-04-06,dashboard,unverified,
1346,1466,1466,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1347,1467,1467,not_placed,,,,,dashboard,unverified,Wage offered too low
1348,1468,1468,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-02-25,dashboard,confirmed,
1349,1469,1469,not_placed,,,,,dashboard,unverified,Health-related reasons
1350,1470,1470,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1351,1471,1471,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-29,dashboard,confirmed,
1352,1472,1472,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1353,1474,1474,wage_employment,30.0,Hospitality Associate,Hospitality,2025-03-31,dashboard,unverified,
1354,1475,1475,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-31,dashboard,confirmed,
1355,1476,1476,self_employment,,Hospitality Associate,Hospitality,2025-02-22,dashboard,confirmed,
1356,1477,1477,wage_employment,25.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-25,dashboard,unverified,
1357,1478,1478,not_placed,,,,,dashboard,unverified,Family responsibilities / not permitted to work
1358,1479,1479,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-04-14,dashboard,unverified,
1359,1481,1481,not_placed,,,,,dashboard,unverified,No suitable openings in area
1360,1482,1482,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1361,1483,1483,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1362,1485,1485,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-04-08,dashboard,unverified,
1363,1486,1486,wage_employment,30.0,Hospitality Associate,Hospitality,2025-03-03,dashboard,confirmed,
1364,1487,1487,not_placed,,,,,dashboard,unverified,Wage offered too low
1365,1488,1488,wage_employment,25.0,Hospitality Associate,Hospitality,2025-03-28,dashboard,confirmed,
1366,1489,1489,wage_employment,29.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-03,dashboard,confirmed,
1367,1490,1490,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-03-26,dashboard,confirmed,
1368,1491,1491,wage_employment,30.0,Hospitality Helper (low-relevance role),Hospitality,2025-03-07,dashboard,unverified,
1369,1492,1492,not_placed,,,,,dashboard,unverified,Felt underprepared / skill mismatch
1370,1493,1493,self_employment,,Hospitality Associate,Hospitality,2025-04-06,dashboard,unverified,
1371,1494,1494,self_employment,,Hospitality Helper (low-relevance role),Hospitality,2025-03-20,dashboard,confirmed,
1372,1495,1495,wage_employment,26.0,Hospitality Associate,Hospitality,2025-02-20,dashboard,unverified,
1373,1496,1496,not_placed,,,,,dashboard,unverified,Job location too far / relocation not feasible
