training_id,trainee_id,course_id,provider_id,cohort_id,start_date,end_date,completion_status,assessment_score,certification_id
1475,1475,11,4,22,2024-11-18,2025-02-10,completed,49.3,CERT-1475
1476,1476,11,4,22,2024-11-18,2025-02-10,completed,66.4,CERT-1476
1477,1477,11,4,22,2024-11-18,2025-02-10,completed,61.0,CERT-1477
1478,1478,11,4,22,2024-11-18,2025-02-10,completed,47.7,CERT-1478
1479,1479,11,4,22,2024-11-18,2025-02-10,completed,84.4,CERT-1479
1480,1480,11,4,22,2024-11-18,2025-02-10,dropped_out,72.5,
1481,1481,11,4,22,2024-11-18,2025-02-10,completed,90.7,CERT-1481
1482,1482,11,4,22,2024-11-18,2025-02-10,completed,55.9,CERT-1482
1483,1483,11,4,22,2024-11-18,2025-02-10,completed,54.7,CERT-1483
1484,1484,11,4,22,2024-11-18,2025-02-10,dropped_out,68.2,
1485,1485,11,4,22,2024-11-18,2025-02-10,completed,67.2,CERT-1485
1486,1486,11,4,22,2024-11-18,2025-02-10,completed,81.0,CERT-1486
1487,1487,11,4,22,2024-11-18,2025-02-10,completed,70.4,CERT-1487
1488,1488,11,4,22,2024-11-18,2025-02-10,completed,63.6,CERT-1488
1489,1489,11,4,22,2024-11-18,2025-02-10,completed,46.5,CERT-1489
1490,1490,11,4,22,2024-11-18,2025-02-10,completed,87.3,CERT-1490
1491,1491,11,4,22,2024-11-18,2025-02-10,completed,81.3,CERT-1491
1492,1492,11,4,22,2024-11-18,2025-02-10,completed,61.9,CERT-1492
1493,1493,11,4,22,2024-11-18,2025-02-10,completed,54.1,CERT-1493
1494,1494,11,4,22,2024-11-18,2025-02-10,completed,79.1,CERT-1494
1495,1495,11,4,22,2024-11-18,2025-02-10,completed,46.5,CERT-1495
1496,1496,11,4,22,2024-11-18,2025-02-10,completed,56.2,CERT-1496
